,date,metric,theil_inequality,theil_bg_inequality,theil_wg_inequality
317,2021-09-20,avg_hops,0.01933951825369018,0.0010231417693760021,0.018316376484314178
318,2021-10-18,avg_tt,0.01391893430374731,0.0006156579565304611,0.013303276347216848
319,2021-10-18,thr_15min_pois,0.19763216341828715,0.004881366681945734,0.19275079673634143
320,2021-10-18,avg_hops,0.01918698719063889,0.0010065927443623883,0.0181803944462765
321,2021-04-12,avg_tt,0.013331898055015308,0.000590045094135426,0.012741852960879882
322,2021-04-12,thr_15min_pois,0.18933118767729912,0.004372149305830186,0.18495903837146893
323,2021-04-12,avg_hops,0.018730305771746218,0.0009942731994738892,0.01773603257227233
324,2021-09-13,avg_tt,0.013356151256323778,0.0005800283998307169,0.012776122856493061
325,2021-09-13,thr_15min_pois,0.1929784541350272,0.004244592767343902,0.1887338613676833
326,2021-09-13,avg_hops,0.0190059549432501,0.000988546073498353,0.01801740886975175
327,2021-11-08,avg_tt,0.013812357002765039,0.0005857310906769858,0.013226625912088053
328,2021-11-08,thr_15min_pois,0.19601934705255925,0.00455982409602948,0.19145952295652977
329,2021-11-08,avg_hops,0.019462398813993604,0.001012753625204723,0.01844964518878888
330,2021-12-06,avg_tt,0.023829649333989976,0.00014704915838199308,0.023682600175607985
331,2021-12-06,thr_15min_pois,0.12912257017075493,0.0009506697395180765,0.12817190043123686
332,2021-12-06,avg_hops,0.02870711295659565,0.0007131022738087189,0.02799401068278693
333,2021-07-12,avg_tt,0.019422295809907297,6.094706165697423e-06,0.0194162011037416
334,2021-07-12,thr_15min_pois,0.014942828086139823,8.054332598821708e-07,0.01494202265287994
335,2021-07-12,avg_hops,0.012611917983314784,0.00010918354002687966,0.012502734443287904
336,2021-02-08,avg_tt,0.02588511653796725,0.0003306517189463551,0.025554464819020895
337,2021-02-08,thr_15min_pois,0.2504466799376128,0.001375833789554904,0.2490708461480579
338,2021-02-08,avg_hops,0.031216377896122534,0.000971115243850431,0.030245262652272103
339,2021-04-05,avg_tt,0.01744611941332711,0.0005730105350816618,0.01687310887824545
340,2021-04-05,thr_15min_pois,0.18102702381155983,0.004832478313873491,0.17619454549768634
341,2021-04-05,avg_hops,0.019958266847921836,0.0010624814590047583,0.018895785388917077
342,2021-06-21,avg_tt,0.013743613019149612,0.0006171383725815278,0.013126474646568085
343,2021-06-21,thr_15min_pois,0.1973986015493501,0.004976164155557218,0.1924224373937929
344,2021-06-21,avg_hops,0.01870947686843569,0.001021838840187212,0.01768763802824848
345,2021-05-17,avg_tt,0.013644343460386026,0.0006173921772334098,0.013026951283152616
346,2021-05-17,thr_15min_pois,0.19506570685699395,0.0047981168837339105,0.19026758997326004
347,2021-05-17,avg_hops,0.01874077041980173,0.0010230541690131774,0.01771771625078855
348,2021-10-04,avg_tt,0.01372814784017837,0.0006056256579602057,0.013122522182218163
349,2021-10-04,thr_15min_pois,0.1938917600000086,0.004594830291097432,0.18929692970891115
350,2021-10-04,avg_hops,0.019408150919251105,0.0010390470048252179,0.018369103914425887
351,2021-05-24,avg_tt,0.013636726396025051,0.000542704462194895,0.013094021933830156
352,2021-05-24,thr_15min_pois,0.17397571194462613,0.004446609499607929,0.1695291024450182
353,2021-05-24,avg_hops,0.020337329455946587,0.001092519695930539,0.019244809760016048
354,2021-01-18,avg_tt,0.014455300838045856,0.000615889055315972,0.013839411782729884
355,2021-01-18,thr_15min_pois,0.19383715988116723,0.003957636880372352,0.1898795230007949
356,2021-01-18,avg_hops,0.019915451982805928,0.001018962484668165,0.018896489498137763
357,2021-11-01,avg_tt,0.02572943865827903,0.00022941916350305985,0.02550001949477597
358,2021-11-01,thr_15min_pois,0.09597150704566487,0.0008071772205803171,0.09516432982508455
359,2021-11-01,avg_hops,0.03223270488960796,0.0008779788389912356,0.03135472605061672
360,2021-02-01,avg_tt,0.01393187159363026,0.0006107606595164503,0.01332111093411381
361,2021-02-01,thr_15min_pois,0.19315331498575591,0.0043929736236342845,0.18876034136212164
362,2021-02-01,avg_hops,0.0196368762643195,0.001016760611129361,0.01862011565319014
363,2021-08-02,avg_tt,0.013767684289329753,0.0006370486370130893,0.013130635652316664
364,2021-08-02,thr_15min_pois,0.19210178376733222,0.004673555748846987,0.18742822801848524
365,2021-08-02,avg_hops,0.01957835415787294,0.001066220194358692,0.018512133963514248
366,2021-08-09,avg_tt,0.025199017053289224,3.657321845552692e-05,0.0251624438348337
367,2021-08-09,thr_15min_pois,2.3873078307195557,0.0010270040209582505,2.3862808266985973
368,2021-08-09,avg_hops,0.024738859005311586,3.791821162204938e-05,0.024700940793689535
369,2021-03-15,avg_tt,0.013369203077789245,0.0005804230461263424,0.012788780031662903
370,2021-03-15,thr_15min_pois,0.18956281492077898,0.004322674124001821,0.18524014079677714
371,2021-03-15,avg_hops,0.018691046881204387,0.0009919047062985457,0.01769914217490584
372,2021-03-22,avg_tt,0.020404952540116948,9.559180079781512e-05,0.020309360739319132
373,2021-03-22,thr_15min_pois,0.24396871727270011,0.0009232712460881705,0.24304544602661193
374,2021-03-22,avg_hops,0.0241717457608353,0.0004627847058277148,0.023708961055007582
375,2021-02-15,avg_tt,0.013549735314009334,0.0006031920031144902,0.012946543310894844
376,2021-02-15,thr_15min_pois,0.19005194816141552,0.004402749092072861,0.18564919906934266
377,2021-02-15,avg_hops,0.018825167183687513,0.0009960206737991348,0.01782914650988838
378,2021-03-29,avg_tt,0.013425645681930517,0.0005821774624497587,0.012843468219480758
379,2021-03-29,thr_15min_pois,0.19280837651063823,0.004323996573604265,0.18848437993703396
380,2021-03-29,avg_hops,0.018601370570719776,0.0009848611893924844,0.01761650938132729
381,2021-12-20,avg_tt,0.022932726449825455,1.9183397427436754e-05,0.022913543052398018
382,2021-12-20,thr_15min_pois,0.016520745076508206,3.879536281022229e-06,0.016516865540227185
383,2021-12-20,avg_hops,0.013116402466237265,0.00014763135127589255,0.012968771114961372
384,2021-09-06,avg_tt,0.013385928943334268,0.0005775887109329102,0.012808340232401358
385,2021-09-06,thr_15min_pois,0.19275822451783814,0.004262704656366786,0.18849551986147134
386,2021-09-06,avg_hops,0.018931251235713126,0.0009972097306560554,0.01793404150505707
387,2021-07-05,avg_tt,0.013756448163582359,0.0006174080417597171,0.013139040121822642
388,2021-07-05,thr_15min_pois,0.1974690774953336,0.0049615691663830105,0.19250750832895058
389,2021-07-05,avg_hops,0.018692304392035786,0.001020132735853628,0.017672171656182158
390,2021-08-23,avg_tt,0.0138717638560411,0.0006271375861940341,0.013244626269847065
391,2021-08-23,thr_15min_pois,0.19593683261933867,0.004700344577259541,0.19123648804207913
392,2021-08-23,avg_hops,0.019308658848542874,0.0010410130242335808,0.018267645824309293
393,2021-11-29,avg_tt,0.013799592215564913,0.0005889880470226518,0.01321060416854226
394,2021-11-29,thr_15min_pois,0.19542669227861803,0.004479371092510294,0.19094732118610774
395,2021-11-29,avg_hops,0.019331357373983026,0.0010347565033032892,0.018296600870679736
396,2021-07-26,avg_tt,0.017341543168397835,6.351545532765589e-06,0.01733519162286507
397,2021-07-26,thr_15min_pois,0.03662142775096447,1.4285097121821168e-06,0.03661999924125229
398,2021-07-26,avg_hops,0.015103349846488095,9.288406372101252e-05,0.015010465782767083
399,2021-01-11,avg_tt,0.013929779682837472,0.0006115554595811368,0.013318224223256335
400,2021-01-11,thr_15min_pois,0.19334214141072073,0.004405731425116778,0.18893640998560396
401,2021-01-11,avg_hops,0.0196031937239342,0.001028153509051593,0.018575040214882606
402,2021-11-22,avg_tt,0.02497805822070181,0.00019100363484430075,0.024787054585857508
403,2021-11-22,thr_15min_pois,0.11504296969165664,0.0010050566687000682,0.11403791302295657
404,2021-11-22,avg_hops,0.02900909400829483,0.0006399770018516507,0.02836911700644318
405,2021-08-30,avg_tt,0.01390138704017323,0.0006280812692706049,0.013273305770902626
406,2021-08-30,thr_15min_pois,0.19588381122063503,0.004872867364813127,0.1910109438558219
407,2021-08-30,avg_hops,0.019275056160434897,0.0010265504014132613,0.018248505759021635
408,2021-01-25,avg_tt,0.013928812733307682,0.0006115314688686056,0.013317281264439077
409,2021-01-25,thr_15min_pois,0.19327842558338057,0.004405869465125702,0.18887255611825488
410,2021-01-25,avg_hops,0.019641549593731766,0.0010184619895751215,0.018623087604156645
411,2021-06-28,avg_tt,0.013753655619289052,0.0006174727058738047,0.013136182913415248
412,2021-06-28,thr_15min_pois,0.19747436953014225,0.004961587042542154,0.1925127824876001
413,2021-06-28,avg_hops,0.018686232981123055,0.0010206516037469804,0.017665581377376074
414,2021-06-07,avg_tt,0.013705473120585702,0.0006213863941651986,0.013084086726420504
415,2021-06-07,thr_15min_pois,0.19677628714734355,0.0049673441230411244,0.19180894302430243
416,2021-06-07,avg_hops,0.018791915603102134,0.0010259752684423466,0.017765940334659787
417,2021-04-19,avg_tt,0.013331898055015308,0.000590045094135426,0.012741852960879882
418,2021-04-19,thr_15min_pois,0.18933118767729912,0.004372149305830186,0.18495903837146893
419,2021-04-19,avg_hops,0.018730305771746218,0.0009942731994738892,0.01773603257227233
420,2021-10-11,avg_tt,0.013798944272297522,0.0006034747189561131,0.013195469553341409
421,2021-10-11,thr_15min_pois,0.19364267959925555,0.004475853388197774,0.18916682621105776
422,2021-10-11,avg_hops,0.01905549634791095,0.0009999692775258112,0.01805552707038514
423,2021-12-13,avg_tt,0.021139656400938744,8.278770615720342e-07,0.021138828523877173
424,2021-12-13,thr_15min_pois,0.023518651764639218,4.59712231913427e-06,0.023514054642320086
425,2021-12-13,avg_hops,0.01757628878087446,0.000211730874079984,0.017364557906794476
426,2021-09-27,avg_tt,0.021361617943732807,5.8034124753279966e-05,0.021303583818979527
427,2021-09-27,thr_15min_pois,0.08205464861460561,0.00037542000712876417,0.08167922860747684
428,2021-09-27,avg_hops,0.026513035738066026,0.0004597187152192983,0.026053317022846727
429,2021-05-03,avg_tt,0.01528868544663861,0.00014758054941631585,0.015141104897222294
430,2021-05-03,thr_15min_pois,0.211470699504545,0.001601413700854322,0.20986928580369069
431,2021-05-03,avg_hops,0.015216368236689206,4.898141960362227e-08,0.015216319255269601
432,2021-03-08,avg_tt,0.01333542110711349,0.0005888284356708635,0.012746592671442626
433,2021-03-08,thr_15min_pois,0.1873302447180773,0.004176717717416276,0.183153527000661
434,2021-03-08,avg_hops,0.01879964320018552,0.0009953383913836912,0.017804304808801828
435,2021-01-04,avg_tt,0.013941659296789095,0.0006210132188812292,0.013320646077907866
436,2021-01-04,thr_15min_pois,0.1891862349145328,0.004431993966296392,0.1847542409482364
437,2021-01-04,avg_hops,0.019694235135796108,0.001038005198144839,0.01865622993765127
438,2021-03-01,avg_tt,0.013344280688060907,0.0005889501749138937,0.012755330513147013
439,2021-03-01,thr_15min_pois,0.1873302447180773,0.004176717717416276,0.183153527000661
440,2021-03-01,avg_hops,0.01879964320018552,0.0009953383913836912,0.017804304808801828
441,2021-11-15,avg_tt,0.022183565173866368,4.313956955150772e-05,0.02214042560431486
442,2021-11-15,thr_15min_pois,0.03622221487904337,8.130372628037483e-05,0.036140911152762994
443,2021-11-15,avg_hops,0.024315399210341402,0.0005954435780502441,0.023719955632291158
444,2021-12-27,avg_tt,0.013459051676684913,0.0005600883977770234,0.01289896327890789
445,2021-12-27,thr_15min_pois,0.19331596831504075,0.004174726178166284,0.18914124213687447
446,2021-12-27,avg_hops,0.018558451486817014,0.0009562000364406568,0.017602251450376357
447,2021-06-14,avg_tt,0.013712172108956613,0.0006200768647768272,0.013092095244179786
448,2021-06-14,thr_15min_pois,0.19671743101219713,0.0049516539615299116,0.19176577705066722
449,2021-06-14,avg_hops,0.01878898663522547,0.0010271132075303883,0.01776187342769508
450,2021-08-16,avg_tt,0.013570954355665663,0.0006172276417966867,0.012953726713868977
451,2021-08-16,thr_15min_pois,0.18889010509722806,0.004319440591767559,0.1845706645054605
452,2021-08-16,avg_hops,0.019148540237210725,0.0010308851008342217,0.018117655136376504
453,2021-07-19,avg_tt,0.013685629433739079,0.000634774140006119,0.01305085529373296
454,2021-07-19,thr_15min_pois,0.19261407530124863,0.00451397297574728,0.18810010232550134
455,2021-07-19,avg_hops,0.01922413753248201,0.0010301538166846667,0.018193983715797342
456,2021-05-10,avg_tt,0.01360880171788724,0.0006152092421950785,0.012993592475692161
457,2021-05-10,thr_15min_pois,0.19394982450689346,0.004830001954904385,0.1891198225519891
458,2021-05-10,avg_hops,0.018752115540635904,0.0010261466006876718,0.017725968939948232
459,2021-04-26,avg_tt,0.013337041251692222,0.0005938645073158451,0.012743176744376377
460,2021-04-26,thr_15min_pois,0.19150701864839245,0.004534579880863317,0.18697243876752914
461,2021-04-26,avg_hops,0.01817949428358761,0.000988047755888545,0.017191446527699064
462,2021-05-31,avg_tt,0.013647996296144486,0.0006181197639181166,0.01302987653222637
463,2021-05-31,thr_15min_pois,0.195121761872417,0.0047927936954735295,0.19032896817694347
464,2021-05-31,avg_hops,0.018806080796552483,0.0010283923153839199,0.017777688481168563
465,2021-02-22,avg_tt,0.013320500321357183,0.0005871374650154235,0.01273336285634176
466,2021-02-22,thr_15min_pois,0.18749872359827838,0.004176576067311234,0.18332214753096715
467,2021-02-22,avg_hops,0.01868014225256621,0.0009942172792620843,0.017685924973304127
